0,0.02463017492878733,0.38115754373219685,0.024630174928787385,0.6188424562678032,0.1154074448886212,0.8036257014037201,0.10988052487967975,0.7964908010914433,0.13024329413988273,0.8215275703131455,0.24208623883801528,0.9166299218770523,0.4330476754028548,0.9854043533293027,0.7114131936789624,0.9420457686014667,0.8464823227814082,0.8464823227814082,0.9077046442255434,0.7718030961503624,0.9753698250712126,0.6188424562678032,0.9893227363729298,0.4742461717698458,0.9604987775093341,0.33254589908751486,0.9014236410543298,0.21900345126196913,0.8019910482124742,0.11412254950628298,0.6597354348265081,0.03676723900312667,0.5,0.010000000000000009,0.36538664733028475,0.028853265655996663,0.21519328507764274,0.10127059910869984,0.016666977322249588,0.41944449622037494
1,0.5,0.010000000000000009,0.8136903558355952,0.12357157299728583,0.6819814314135109,0.0450464214662229,0.8464823227814082,0.15351767721859177,0.8464823227814082,0.15351767721859172,0.8464823227814082,0.15351767721859177,0.8464823227814082,0.15351767721859177,0.6346133526697153,0.9711467343440033,0.5,0.99,0.43922298005128785,0.9862161595896972,0.5,0.99,0.5,0.99,0.5,0.99,0.5,0.99,0.5,0.99,0.41234613528200825,0.9820962559489546,0.43922298005128785,0.9862161595896972,0.5,0.99,0.41944449622037494,0.9833330226777504,0.5,0.99
2,0.8987294008913002,0.21519328507764274,0.9893886460501438,0.4755305676974928,0.9891544428557479,0.5287737907562204,0.922347765427307,0.7484398620160629,0.6188424562678032,0.9753698250712126,0.2281969038496377,0.9077046442255434,0.20124172718365074,0.8883857546612539,0.1938994266983321,0.8826257166270849,0.15351767721859172,0.8464823227814082,0.11737428337291511,0.806100573301668,0.13578586833888845,0.8277927184950004,0.10127059910869984,0.7848067149223572,0.08782254706548875,0.7649712197436143,0.16657896131003386,0.8590688108968867,0.982543943820789,0.5851548136154334,0.9791231828979305,0.6026692534781279,0.9816073715978177,0.5903013821745908,0.9845788129054658,0.5726868219358199,0.9877927815710366,0.5464564553877178,0.9804845310885508,0.5960969062177102
3,0.9804845310885508,0.40390309378228983,0.9727342724064887,0.6289275288381333,0.7718030961503622,0.9077046442255434,0.45930771487166744,0.988307421539991,0.41234613528200825,0.9820962559489546,0.15351767721859172,0.8464823227814082,0.08448083103750686,0.7596994806015582,0.07166293470044655,0.7379650362775297,0.9382693235899587,0.7191346617949794,0.9503810647088483,0.6930204563037922,0.9753698250712126,0.6188424562678032,0.9201715335991466,0.752102920159488,0.8826257166270849,0.806100573301668,0.3450483946517494,0.9648548160447518,0.18630964416440482,0.8764284270027142,0.07456086035901494,0.7431080797948486,0.030665120241635868,0.6408004639275092,0.027265727593511258,0.6289275288381333,0.030665120241635868,0.6408004639275092,0.06173067641004126,0.7191346617949794
4,0.06173067641004126,0.7191346617949794,0.08660587101126732,0.763068991174648,0.08660587101126732,0.763068991174648,0.1207609233903727,0.8102865172260587,0.15351767721859172,0.8464823227814082,0.08448083103750686,0.7596994806015582,0.9155191689624931,0.7596994806015582,0.9804845310885508,0.5960969062177102,0.9862161595896972,0.5607770199487121,0.9879876711691749,0.544362515560834,0.9382693235899587,0.7191346617949794,0.9254391396409851,0.7431080797948486,0.9477676588239261,0.6990078483661893,0.3180185685864892,0.954953578533777,0.2653624559665191,0.9301688307280483,0.31153846153846154,0.9523076923076923,0.30099215163381066,0.9477676588239261,0.32794951362168806,0.9588012970088318,0.3180185685864892,0.954953578533777,0.28086533820502063,0.9382693235899587
5,0.8764284270027142,0.8136903558355952,0.9121774529345112,0.7649712197436143,0.982543943820789,0.41484518638456663,0.8612055286983633,0.16889493202650036,0.8102865172260587,0.1207609233903727,0.794,0.10799999999999998,0.7191346617949794,0.06173067641004126,0.5,0.010000000000000009,0.04266065296050087,0.32410025113865415,0.011245237082939785,0.5349110544940757,0.030665120241635868,0.6408004639275092,0.016666977322249588,0.5805555037796251,0.4556374844391659,0.012012328830825147,0.6549516053482506,0.03514518395524824,0.5375812844535212,0.011443302104225062,0.5805555037796251,0.016666977322249588,0.9727342724064887,0.3710724711618667,0.9774516858903637,0.3898188417176084,0.9769744124834523,0.38777072647448185,0.99,0.5
6,0.06173067641004126,0.28086533820502063,0.022548314109636258,0.6101811582823916,0.07982846640085334,0.752102920159488,0.09229535577445658,0.7718030961503624,0.19916909937768895,0.8867825865143999,0.2281969038496377,0.9077046442255434,0.2676910867128415,0.931430838961866,0.247897079840512,0.9201715335991467,0.38115754373219685,0.9753698250712126,0.6720504863783119,0.9588012970088318,0.8883857546612539,0.7987582728163493,0.9879876711691749,0.4556374844391659,0.8962806813085623,0.21179586813922735,0.8464823227814082,0.15351767721859177,0.8165116983184251,0.12594072016913394,0.4352397771554012,0.014298328665509008,0.010754426929347916,0.5271803096150363,0.024630174928787385,0.6188424562678032,0.03793473654438412,0.6630818576902173,0.09229535577445658,0.7718030961503624
7,0.99,0.5,0.99,0.5,0.9879876711691749,0.544362515560834,0.99,0.5,0.9833330226777504,0.41944449622037494,0.9850752518939716,0.5692964645562817,0.36538664733028475,0.9711467343440033,0.28086533820502063,0.9382693235899587,0.3450483946517494,0.9648548160447518,0.30697954369620783,0.9503810647088483,0.28086533820502063,0.9382693235899587,0.30099215163381066,0.9477676588239261,0.32794951362168806,0.9588012970088318,0.28086533820502063,0.9382693235899587,0.36538664733028475,0.9711467343440033,0.39370407566885846,0.9783316594901369,0.3450483946517494,0.9648548160447518,0.3450483946517494,0.9648548160447518,0.36538664733028475,0.9711467343440033,0.3450483946517494,0.9648548160447518
8,0.010000000000000009,0.5,0.09712582609454845,0.7789128896268511,0.5406922851283326,0.988307421539991,0.892,0.794,0.9503810647088483,0.6930204563037922,0.9588012970088318,0.6720504863783119,0.7987582728163493,0.8883857546612539,0.544362515560834,0.9879876711691749,0.22819690384963776,0.9077046442255434,0.010954236543384621,0.5305653602160385,0.06173067641004126,0.28086533820502063,0.18630964416440482,0.12357157299728583,0.8642141316611116,0.17220728150499964,0.9014236410543298,0.21900345126196913,0.8687625804063701,0.17733274214442618,0.8226672578555738,0.1312374195936299,0.7379650362775297,0.07166293470044655,0.41234613528200825,0.01790374405104539,0.016666977322249588,0.41944449622037494,0.010000000000000009,0.5
9,0.021668340509863104,0.6062959243311415,0.17039033094180694,0.8625706359640124,0.3898188417176084,0.9774516858903637,0.8008309006223111,0.8867825865143999,0.954953578533777,0.6819814314135109,0.9791231828979305,0.397330746521872,0.9133941289887326,0.236931008825352,0.8464823227814082,0.15351767721859177,0.5325943151566492,0.9889147273497383,0.5,0.99,0.5,0.99,0.6101811582823916,0.9774516858903637,0.5903013821745908,0.9816073715978177,0.5876538647179917,0.9820962559489546,0.32410025113865415,0.9573393470394991,0.15351767721859172,0.8464823227814082,0.01790374405104539,0.5876538647179917,0.019515468911449174,0.40390309378228983,0.022548314109636258,0.3898188417176084,0.010000000000000009,0.5
